,V5,MLII,symbol
135078,-0.195,0.155,
135079,-0.21,0.15,
135080,-0.2,0.155,
135081,-0.2,0.18,
135082,-0.19,0.18,
135083,-0.205,0.17,
135084,-0.215,0.155,
135085,-0.225,0.15,
135086,-0.235,0.18,
135087,-0.225,0.17,
135088,-0.19,0.18,
135089,-0.2,0.17,
135090,-0.215,0.155,
135091,-0.23,0.15,
135092,-0.23,0.155,
135093,-0.225,0.175,
135094,-0.215,0.18,
135095,-0.21,0.155,
135096,-0.225,0.15,
135097,-0.225,0.145,
135098,-0.235,0.16,
135099,-0.23,0.16,
135100,-0.215,0.165,
135101,-0.225,0.17,
135102,-0.225,0.15,
135103,-0.245,0.14,
135104,-0.245,0.15,
135105,-0.245,0.155,
135106,-0.215,0.155,
135107,-0.23,0.155,
135108,-0.235,0.135,
135109,-0.255,0.135,
135110,-0.25,0.14,
135111,-0.25,0.165,
135112,-0.22,0.17,
135113,-0.235,0.145,
135114,-0.255,0.125,
135115,-0.27,0.125,
135116,-0.275,0.14,
135117,-0.265,0.15,
135118,-0.24,0.165,
135119,-0.245,0.135,
135120,-0.26,0.13,
135121,-0.275,0.125,
135122,-0.27,0.14,
135123,-0.26,0.15,
135124,-0.25,0.16,
135125,-0.28,0.14,
135126,-0.265,0.125,
135127,-0.275,0.115,
135128,-0.265,0.14,
135129,-0.265,0.145,
135130,-0.245,0.15,
135131,-0.24,0.14,
135132,-0.265,0.125,
135133,-0.27,0.125,
135134,-0.275,0.125,
135135,-0.27,0.14,
135136,-0.255,0.145,
135137,-0.265,0.13,
135138,-0.27,0.11,
135139,-0.295,0.115,
135140,-0.29,0.12,
135141,-0.275,0.125,
135142,-0.27,0.145,
135143,-0.255,0.13,
135144,-0.265,0.11,
135145,-0.295,0.1,
135146,-0.29,0.12,
135147,-0.27,0.135,
135148,-0.26,0.135,
135149,-0.255,0.12,
135150,-0.265,0.105,
135151,-0.27,0.115,
135152,-0.27,0.12,
135153,-0.265,0.155,
135154,-0.25,0.135,
135155,-0.265,0.125,
135156,-0.265,0.11,
135157,-0.28,0.105,
135158,-0.27,0.125,
135159,-0.26,0.13,
135160,-0.25,0.135,
135161,-0.255,0.12,
135162,-0.275,0.11,
135163,-0.29,0.12,
135164,-0.275,0.125,
135165,-0.27,0.135,
135166,-0.255,0.14,
135167,-0.26,0.125,
135168,-0.255,0.115,
135169,-0.275,0.115,
135170,-0.27,0.125,
135171,-0.265,0.135,
135172,-0.245,0.14,
135173,-0.255,0.135,
135174,-0.275,0.105,
135175,-0.285,0.105,
135176,-0.27,0.125,
135177,-0.26,0.15,
135178,-0.235,0.15,
135179,-0.225,0.145,
135180,-0.225,0.135,
135181,-0.235,0.135,
135182,-0.235,0.15,
135183,-0.23,0.165,
135184,-0.205,0.18,
135185,-0.205,0.175,
135186,-0.235,0.15,
135187,-0.23,0.16,
135188,-0.235,0.175,
135189,-0.21,0.19,
135190,-0.19,0.18,
135191,-0.19,0.185,
135192,-0.205,0.175,
135193,-0.225,0.17,
135194,-0.215,0.175,
135195,-0.205,0.18,
135196,-0.2,0.175,
135197,-0.21,0.165,
135198,-0.24,0.125,
135199,-0.27,0.14,
135200,-0.275,0.165,
135201,-0.26,0.17,
135202,-0.24,0.175,
135203,-0.24,0.175,
135204,-0.255,0.155,
135205,-0.28,0.155,
135206,-0.255,0.165,
135207,-0.255,0.175,
135208,-0.23,0.18,
135209,-0.23,0.165,
135210,-0.25,0.16,
135211,-0.255,0.135,
135212,-0.255,0.135,
135213,-0.245,0.14,
135214,-0.25,0.12,
135215,-0.26,0.12,
135216,-0.285,0.12,
135217,-0.305,0.11,
135218,-0.295,0.115,
135219,-0.305,0.13,
135220,-0.265,0.145,
135221,-0.27,0.12,
135222,-0.28,0.105,
135223,-0.3,0.105,
135224,-0.305,0.12,
135225,-0.295,0.13,
135226,-0.275,0.13,
135227,-0.275,0.135,
135228,-0.29,0.115,
135229,-0.315,0.1,
135230,-0.305,0.12,
135231,-0.29,0.13,
135232,-0.285,0.135,
135233,-0.295,0.13,
135234,-0.295,0.115,
135235,-0.315,0.11,
135236,-0.31,0.12,
135237,-0.3,0.145,
135238,-0.285,0.13,
135239,-0.29,0.12,
135240,-0.3,0.12,
135241,-0.31,0.115,
135242,-0.29,0.135,
135243,-0.285,0.135,
135244,-0.285,0.155,
135245,-0.29,0.15,
135246,-0.29,0.145,
135247,-0.29,0.17,
135248,-0.29,0.19,
135249,-0.26,0.24,
135250,-0.27,0.27,
135251,-0.25,0.31,
135252,-0.25,0.34,
135253,-0.225,0.385,
135254,-0.205,0.435,
135255,-0.18,0.53,
135256,-0.2,0.64,
135257,-0.27,0.765,
135258,-0.36,0.9,
135259,-0.425,1.025,
135260,-0.5,1.17,
135261,-0.56,1.315,
135262,-0.645,1.465,
135263,-0.73,1.635,
135264,-0.76,1.82,N
135265,-0.725,1.975,
135266,-0.635,2.025,
135267,-0.5,1.935,
135268,-0.375,1.66,
135269,-0.25,1.22,
135270,-0.185,0.765,
135271,-0.21,0.43,
135272,-0.335,0.23,
135273,-0.51,0.135,
135274,-0.64,0.1,
135275,-0.695,0.11,
135276,-0.68,0.1,
135277,-0.62,0.115,
135278,-0.53,0.12,
135279,-0.415,0.13,
135280,-0.32,0.115,
135281,-0.28,0.085,
135282,-0.28,0.06,
135283,-0.275,0.045,
135284,-0.265,0.035,
135285,-0.24,0.045,
135286,-0.22,0.035,
135287,-0.225,0.035,
135288,-0.23,0.025,
135289,-0.235,0.01,
135290,-0.225,0.015,
135291,-0.205,0.035,
135292,-0.18,0.035,
135293,-0.185,0.02,
135294,-0.195,0.005,
135295,-0.205,0.0,
135296,-0.205,-0.005,
135297,-0.175,0.005,
135298,-0.16,0.005,
135299,-0.17,0.005,
135300,-0.18,-0.01,
135301,-0.185,-0.01,
135302,-0.17,-0.005,
135303,-0.16,-0.005,
135304,-0.145,-0.005,
135305,-0.16,-0.03,
135306,-0.17,-0.035,
135307,-0.18,-0.05,
135308,-0.185,-0.03,
135309,-0.16,-0.01,
135310,-0.155,-0.015,
135311,-0.15,-0.02,
135312,-0.155,-0.045,
135313,-0.15,-0.04,
135314,-0.15,-0.035,
135315,-0.14,-0.015,
135316,-0.12,-0.025,
135317,-0.13,-0.035,
135318,-0.15,-0.055,
135319,-0.15,-0.05,
135320,-0.145,-0.04,
135321,-0.12,-0.03,
135322,-0.12,-0.03,
135323,-0.13,-0.035,
135324,-0.14,-0.05,
135325,-0.145,-0.04,
135326,-0.15,-0.04,
135327,-0.13,-0.03,
135328,-0.115,-0.03,
135329,-0.12,-0.04,
135330,-0.135,-0.055,
135331,-0.135,-0.055,
135332,-0.13,-0.045,
135333,-0.12,-0.035,
135334,-0.09,-0.025,
135335,-0.105,-0.03,
135336,-0.11,-0.04,
135337,-0.11,-0.035,
135338,-0.105,-0.035,
135339,-0.09,-0.005,
135340,-0.08,-0.005,
135341,-0.065,-0.015,
135342,-0.08,-0.02,
135343,-0.085,-0.025,
135344,-0.08,-0.01,
135345,-0.065,0.01,
135346,-0.045,0.02,
135347,-0.04,0.015,
135348,-0.055,0.01,
135349,-0.055,0.01,
135350,-0.05,0.02,
135351,-0.035,0.05,
135352,-0.02,0.045,
135353,-0.015,0.045,
135354,-0.015,0.03,
135355,-0.025,0.05,
135356,-0.015,0.075,
135357,0.0,0.11,
135358,0.015,0.12,
135359,0.025,0.115,
135360,0.02,0.115,
135361,0.01,0.125,
135362,0.02,0.155,
135363,0.035,0.175,
135364,0.04,0.195,
135365,0.035,0.215,
135366,0.03,0.205,
135367,0.04,0.215,
135368,0.045,0.24,
135369,0.06,0.275,
135370,0.065,0.29,
135371,0.055,0.275,
135372,0.035,0.28,
135373,0.015,0.28,
135374,0.005,0.285,
135375,0.01,0.285,
135376,0.02,0.285,
135377,-0.005,0.265,
135378,-0.03,0.245,
135379,-0.045,0.235,
135380,-0.065,0.225,
135381,-0.08,0.23,
135382,-0.085,0.21,
135383,-0.095,0.185,
135384,-0.13,0.175,
135385,-0.145,0.155,
135386,-0.14,0.17,
135387,-0.145,0.165,
135388,-0.145,0.15,
135389,-0.135,0.145,
135390,-0.16,0.135,
135391,-0.185,0.14,
135392,-0.195,0.135,
135393,-0.185,0.15,
135394,-0.165,0.135,
135395,-0.175,0.15,
135396,-0.185,0.135,
135397,-0.195,0.13,
135398,-0.195,0.125,
135399,-0.195,0.14,
135400,-0.18,0.135,
135401,-0.19,0.13,
135402,-0.195,0.12,
135403,-0.2,0.125,
135404,-0.2,0.115,
135405,-0.19,0.13,
135406,-0.185,0.13,
135407,-0.195,0.105,
135408,-0.195,0.095,
135409,-0.22,0.095,
135410,-0.22,0.105,
135411,-0.19,0.115,
135412,-0.19,0.115,
135413,-0.185,0.1,
135414,-0.205,0.09,
135415,-0.21,0.08,
135416,-0.225,0.085,
135417,-0.205,0.105,
135418,-0.185,0.1,
135419,-0.2,0.1,
135420,-0.225,0.085,
135421,-0.215,0.075,
135422,-0.215,0.08,
135423,-0.195,0.095,
135424,-0.18,0.095,
135425,-0.19,0.09,
135426,-0.22,0.075,
135427,-0.225,0.075,
135428,-0.22,0.08,
135429,-0.205,0.105,
135430,-0.19,0.095,
135431,-0.19,0.09,
135432,-0.205,0.085,
135433,-0.21,0.08,
135434,-0.2,0.095,
135435,-0.185,0.1,
135436,-0.19,0.115,
135437,-0.19,0.1,
135438,-0.19,0.08,
135439,-0.205,0.085,
135440,-0.2,0.095,
135441,-0.19,0.115,
135442,-0.18,0.125,
135443,-0.18,0.12,
135444,-0.185,0.105,
135445,-0.195,0.1,
135446,-0.215,0.11,
135447,-0.18,0.12,
135448,-0.175,0.125,
135449,-0.18,0.11,
135450,-0.195,0.09,
135451,-0.215,0.105,
135452,-0.21,0.115,
135453,-0.2,0.135,
135454,-0.185,0.135,
135455,-0.185,0.115,
135456,-0.205,0.1,
135457,-0.21,0.105,
135458,-0.225,0.11,
135459,-0.205,0.115,
135460,-0.185,0.125,
135461,-0.185,0.11,
135462,-0.23,0.095,
135463,-0.24,0.105,
135464,-0.23,0.115,
135465,-0.21,0.13,
135466,-0.205,0.12,
135467,-0.195,0.105,
135468,-0.215,0.1,
135469,-0.24,0.1,
135470,-0.23,0.11,
135471,-0.225,0.11,
135472,-0.21,0.12,
135473,-0.23,0.105,
135474,-0.23,0.095,
135475,-0.24,0.09,
135476,-0.235,0.095,
135477,-0.225,0.11,
135478,-0.23,0.105,
135479,-0.24,0.095,
135480,-0.235,0.09,
135481,-0.25,0.09,
135482,-0.255,0.095,
135483,-0.235,0.105,
135484,-0.23,0.105,
135485,-0.245,0.09,
135486,-0.26,0.075,
135487,-0.27,0.08,
135488,-0.275,0.095,
135489,-0.245,0.105,
135490,-0.26,0.1,
135491,-0.25,0.09,
135492,-0.245,0.08,
135493,-0.265,0.085,
135494,-0.265,0.085,
135495,-0.265,0.095,
135496,-0.245,0.105,
135497,-0.245,0.09,
135498,-0.26,0.08,
135499,-0.27,0.075,
135500,-0.27,0.085,
135501,-0.255,0.09,
135502,-0.245,0.1,
135503,-0.245,0.075,
135504,-0.255,0.07,
135505,-0.27,0.075,
135506,-0.26,0.08,
135507,-0.25,0.1,
135508,-0.245,0.1,
135509,-0.255,0.09,
135510,-0.265,0.07,
135511,-0.28,0.065,
135512,-0.29,0.09,
135513,-0.27,0.09,
135514,-0.265,0.11,
135515,-0.265,0.095,
135516,-0.28,0.08,
135517,-0.28,0.085,
135518,-0.275,0.085,
135519,-0.265,0.1,
135520,-0.245,0.095,
135521,-0.265,0.085,
135522,-0.275,0.065,
135523,-0.275,0.075,
135524,-0.275,0.09,
135525,-0.255,0.105,
135526,-0.245,0.11,
135527,-0.25,0.1,
135528,-0.255,0.09,
135529,-0.265,0.085,
135530,-0.27,0.085,
135531,-0.265,0.1,
135532,-0.24,0.095,
135533,-0.245,0.1,
135534,-0.26,0.085,
135535,-0.27,0.08,
135536,-0.27,0.095,
135537,-0.26,0.095,
135538,-0.245,0.1,
135539,-0.26,0.09,
135540,-0.28,0.075,
135541,-0.285,0.08,
135542,-0.275,0.1,
135543,-0.27,0.12,
135544,-0.245,0.12,
135545,-0.245,0.085,
135546,-0.255,0.085,
135547,-0.27,0.085,
135548,-0.26,0.1,
135549,-0.255,0.12,
135550,-0.26,0.12,
135551,-0.25,0.105,
135552,-0.255,0.085,
135553,-0.255,0.095,
135554,-0.26,0.1,
135555,-0.245,0.125,
135556,-0.225,0.125,
135557,-0.215,0.13,
135558,-0.215,0.115,
135559,-0.21,0.125,
135560,-0.205,0.145,
135561,-0.2,0.155,
135562,-0.185,0.155,
135563,-0.18,0.15,
135564,-0.19,0.14,
135565,-0.205,0.145,
135566,-0.195,0.155,
135567,-0.18,0.18,
135568,-0.16,0.175,
135569,-0.155,0.18,
135570,-0.16,0.16,
135571,-0.17,0.155,
135572,-0.175,0.165,
135573,-0.175,0.17,
135574,-0.165,0.165,
135575,-0.195,0.155,
135576,-0.19,0.13,
135577,-0.225,0.13,
135578,-0.225,0.14,
135579,-0.23,0.155,
135580,-0.22,0.145,
135581,-0.235,0.13,
135582,-0.22,0.13,
135583,-0.23,0.14,
135584,-0.225,0.155,
135585,-0.21,0.18,
135586,-0.2,0.175,
135587,-0.21,0.165,
135588,-0.205,0.16,
135589,-0.215,0.15,
135590,-0.2,0.15,
135591,-0.19,0.17,
135592,-0.155,0.15,
135593,-0.17,0.125,
135594,-0.2,0.11,
135595,-0.22,0.11,
135596,-0.225,0.12,
135597,-0.24,0.13,
135598,-0.235,0.13,
135599,-0.225,0.12,
135600,-0.24,0.12,
135601,-0.25,0.115,
135602,-0.235,0.125,
135603,-0.23,0.125,
135604,-0.22,0.135,
135605,-0.23,0.115,
135606,-0.245,0.11,
135607,-0.27,0.1,
135608,-0.26,0.115,
135609,-0.25,0.13,
135610,-0.225,0.125,
135611,-0.23,0.13,
135612,-0.24,0.105,
135613,-0.25,0.11,
135614,-0.24,0.1,
135615,-0.23,0.12,
135616,-0.215,0.12,
135617,-0.225,0.13,
135618,-0.245,0.1,
135619,-0.25,0.11,
135620,-0.25,0.115,
135621,-0.225,0.135,
135622,-0.215,0.13,
135623,-0.215,0.13,
135624,-0.235,0.115,
135625,-0.24,0.125,
135626,-0.25,0.135,
135627,-0.23,0.15,
135628,-0.22,0.15,
135629,-0.225,0.15,
135630,-0.24,0.16,
135631,-0.24,0.18,
135632,-0.23,0.22,
135633,-0.205,0.25,
135634,-0.17,0.305,
135635,-0.175,0.35,
135636,-0.165,0.39,
135637,-0.175,0.445,
135638,-0.145,0.515,
135639,-0.145,0.625,
135640,-0.18,0.73,
135641,-0.25,0.85,
135642,-0.325,0.97,
135643,-0.38,1.115,
135644,-0.42,1.255,
135645,-0.465,1.4,
135646,-0.525,1.545,
135647,-0.59,1.69,
135648,-0.635,1.88,
135649,-0.62,2.05,N
135650,-0.555,2.15,
135651,-0.435,2.125,
135652,-0.315,1.91,
135653,-0.2,1.535,
135654,-0.115,1.09,
135655,-0.09,0.685,
135656,-0.165,0.41,
135657,-0.3,0.25,
135658,-0.465,0.175,
135659,-0.58,0.115,
135660,-0.63,0.08,
135661,-0.63,0.095,
135662,-0.585,0.125,
135663,-0.505,0.14,
135664,-0.4,0.145,
135665,-0.3,0.125,
135666,-0.245,0.1,
135667,-0.235,0.085,
135668,-0.215,0.075,
135669,-0.18,0.065,
135670,-0.175,0.055,
135671,-0.165,0.045,
135672,-0.18,0.03,
135673,-0.185,0.035,
135674,-0.185,0.035,
135675,-0.135,0.045,
135676,-0.125,0.05,
135677,-0.13,0.035,
135678,-0.135,0.025,
135679,-0.15,0.015,
135680,-0.13,0.03,
135681,-0.115,0.045,
135682,-0.105,0.04,
135683,-0.105,0.04,
135684,-0.105,0.02,
135685,-0.12,0.025,
135686,-0.13,0.025,
135687,-0.12,0.04,
135688,-0.105,0.035,
135689,-0.11,0.01,
135690,-0.115,0.005,
135691,-0.125,-0.005,
135692,-0.105,0.02,
135693,-0.1,0.025,
135694,-0.08,0.02,
135695,-0.085,-0.005,
135696,-0.095,-0.01,
135697,-0.115,-0.01,
135698,-0.11,0.005,
135699,-0.095,0.01,
135700,-0.075,0.0,
135701,-0.065,0.005,
135702,-0.085,-0.005,
135703,-0.105,-0.025,
135704,-0.105,-0.005,
135705,-0.09,0.015,
135706,-0.06,0.015,
135707,-0.07,0.0,
135708,-0.07,-0.01,
135709,-0.075,-0.01,
135710,-0.07,-0.005,
135711,-0.045,0.005,
135712,-0.045,0.005,
135713,-0.045,0.005,
135714,-0.075,-0.01,
135715,-0.065,-0.005,
135716,-0.055,0.01,
135717,-0.045,0.03,
135718,-0.025,0.01,
135719,-0.035,0.015,
135720,-0.045,-0.005,
135721,-0.045,0.005,
135722,-0.045,0.03,
135723,-0.035,0.04,
135724,-0.02,0.045,
135725,-0.02,0.025,
135726,-0.02,0.01,
135727,-0.02,0.01,
135728,-0.015,0.03,
135729,0.0,0.04,
135730,0.015,0.04,
135731,0.015,0.04,
135732,0.005,0.035,
135733,-0.01,0.045,
135734,0.01,0.05,
135735,0.035,0.065,
135736,0.035,0.07,
135737,0.04,0.065,
135738,0.035,0.065,
135739,0.04,0.08,
135740,0.055,0.1,
135741,0.06,0.13,
135742,0.075,0.125,
135743,0.075,0.13,
135744,0.085,0.14,
135745,0.075,0.15,
135746,0.085,0.185,
135747,0.105,0.2,
135748,0.13,0.22,
135749,0.12,0.225,
135750,0.12,0.225,
135751,0.105,0.255,
135752,0.13,0.275,
135753,0.14,0.305,
135754,0.14,0.33,
135755,0.16,0.33,
135756,0.145,0.335,
135757,0.135,0.34,
135758,0.135,0.36,
135759,0.145,0.395,
135760,0.155,0.385,
135761,0.145,0.385,
135762,0.125,0.37,
135763,0.105,0.37,
135764,0.115,0.37,
135765,0.105,0.39,
135766,0.095,0.38,
135767,0.085,0.36,
135768,0.065,0.32,
135769,0.05,0.335,
135770,0.04,0.32,
135771,0.04,0.315,
135772,0.035,0.3,
135773,0.025,0.3,
135774,-0.005,0.265,
135775,-0.02,0.255,
135776,-0.02,0.25,
135777,-0.015,0.255,
135778,-0.01,0.255,
135779,-0.03,0.24,
135780,-0.05,0.225,
135781,-0.075,0.22,
135782,-0.07,0.215,
135783,-0.065,0.23,
135784,-0.07,0.215,
135785,-0.07,0.21,
135786,-0.1,0.2,
135787,-0.115,0.2,
135788,-0.11,0.22,
135789,-0.1,0.215,
135790,-0.1,0.21,
135791,-0.1,0.21,
135792,-0.095,0.18,
135793,-0.135,0.19,
135794,-0.11,0.185,
135795,-0.11,0.2,
135796,-0.095,0.2,
135797,-0.105,0.2,
135798,-0.11,0.185,
135799,-0.12,0.18,
135800,-0.135,0.185,
135801,-0.11,0.2,
135802,-0.11,0.195,
135803,-0.115,0.19,
135804,-0.125,0.17,
135805,-0.14,0.17,
135806,-0.145,0.175,
135807,-0.12,0.18,
135808,-0.11,0.195,
135809,-0.11,0.175,
135810,-0.135,0.16,
135811,-0.15,0.155,
135812,-0.145,0.175,
135813,-0.13,0.175,
135814,-0.11,0.18,
135815,-0.11,0.155,
135816,-0.125,0.145,
135817,-0.13,0.15,
135818,-0.135,0.165,
135819,-0.12,0.17,
135820,-0.105,0.19,
135821,-0.115,0.175,
135822,-0.13,0.16,
135823,-0.145,0.16,
135824,-0.13,0.175,
135825,-0.12,0.175,
135826,-0.11,0.17,
135827,-0.115,0.165,
135828,-0.125,0.155,
135829,-0.14,0.15,
135830,-0.135,0.175,
135831,-0.125,0.185,
135832,-0.1,0.185,
135833,-0.12,0.175,
135834,-0.12,0.15,
135835,-0.135,0.16,
135836,-0.135,0.18,
135837,-0.12,0.195,
135838,-0.105,0.185,
135839,-0.095,0.18,
135840,-0.11,0.165,
135841,-0.135,0.165,
135842,-0.12,0.18,
135843,-0.105,0.19,
135844,-0.1,0.2,
135845,-0.1,0.18,
135846,-0.115,0.185,
135847,-0.125,0.175,
135848,-0.125,0.185,
135849,-0.11,0.195,
135850,-0.105,0.195,
135851,-0.11,0.185,
135852,-0.115,0.17,
135853,-0.14,0.17,
135854,-0.14,0.175,
135855,-0.13,0.19,
135856,-0.12,0.19,
135857,-0.12,0.18,
135858,-0.135,0.16,
135859,-0.145,0.155,
135860,-0.145,0.17,
135861,-0.135,0.18,
135862,-0.12,0.185,
135863,-0.135,0.17,
135864,-0.135,0.16,
135865,-0.155,0.155,
135866,-0.15,0.17,
135867,-0.145,0.175,
135868,-0.13,0.18,
135869,-0.14,0.16,
135870,-0.155,0.155,
135871,-0.16,0.155,
135872,-0.165,0.16,
135873,-0.155,0.18,
135874,-0.135,0.18,
135875,-0.145,0.155,
135876,-0.165,0.14,
135877,-0.175,0.15,
135878,-0.16,0.155,
135879,-0.165,0.175,
135880,-0.145,0.17,
135881,-0.15,0.155,
135882,-0.18,0.15,
135883,-0.19,0.135,
135884,-0.165,0.15,
135885,-0.17,0.15,
135886,-0.15,0.155,
135887,-0.175,0.15,
135888,-0.17,0.145,
135889,-0.19,0.135,
135890,-0.195,0.16,
135891,-0.18,0.15,
135892,-0.165,0.155,
135893,-0.16,0.15,
135894,-0.185,0.135,
135895,-0.2,0.13,
135896,-0.2,0.15,
135897,-0.18,0.16,
135898,-0.165,0.155,
135899,-0.17,0.15,
135900,-0.18,0.135,
135901,-0.195,0.13,
135902,-0.205,0.14,
135903,-0.175,0.15,
135904,-0.16,0.15,
135905,-0.185,0.15,
135906,-0.19,0.135,
135907,-0.2,0.13,
135908,-0.205,0.14,
135909,-0.195,0.15,
135910,-0.175,0.145,
135911,-0.185,0.145,
135912,-0.2,0.13,
135913,-0.205,0.14,
135914,-0.19,0.14,
135915,-0.185,0.16,
135916,-0.185,0.155,
135917,-0.19,0.14,
135918,-0.205,0.135,
135919,-0.21,0.135,
135920,-0.205,0.135,
135921,-0.185,0.15,
135922,-0.18,0.145,
135923,-0.175,0.135,
135924,-0.195,0.125,
135925,-0.2,0.12,
135926,-0.2,0.135,
135927,-0.19,0.15,
135928,-0.185,0.135,
135929,-0.175,0.145,
135930,-0.185,0.135,
135931,-0.195,0.135,
135932,-0.2,0.145,
135933,-0.18,0.155,
135934,-0.16,0.155,
135935,-0.155,0.14,
135936,-0.175,0.135,
135937,-0.18,0.135,
135938,-0.185,0.15,
135939,-0.17,0.16,
135940,-0.15,0.15,
135941,-0.14,0.15,
135942,-0.145,0.14,
135943,-0.15,0.155,
135944,-0.15,0.165,
135945,-0.125,0.195,
135946,-0.115,0.185,
135947,-0.105,0.19,
135948,-0.13,0.175,
135949,-0.125,0.18,
135950,-0.14,0.185,
135951,-0.1,0.205,
135952,-0.095,0.2,
135953,-0.09,0.195,
135954,-0.11,0.185,
135955,-0.1,0.19,
135956,-0.11,0.19,
135957,-0.095,0.19,
135958,-0.09,0.18,
135959,-0.11,0.17,
135960,-0.135,0.14,
135961,-0.17,0.15,
135962,-0.155,0.16,
135963,-0.145,0.175,
135964,-0.14,0.18,
135965,-0.16,0.165,
135966,-0.175,0.145,
135967,-0.185,0.16,
135968,-0.18,0.18,
135969,-0.155,0.2,
135970,-0.14,0.18,
135971,-0.145,0.185,
135972,-0.16,0.17,
135973,-0.155,0.16,
135974,-0.145,0.155,
135975,-0.14,0.16,
135976,-0.15,0.145,
135977,-0.165,0.14,
135978,-0.185,0.12,
135979,-0.2,0.13,
135980,-0.205,0.145,
135981,-0.175,0.155,
135982,-0.165,0.15,
135983,-0.185,0.135,
135984,-0.185,0.12,
135985,-0.2,0.13,
135986,-0.205,0.15,
135987,-0.185,0.145,
135988,-0.18,0.15,
135989,-0.185,0.135,
135990,-0.19,0.12,
135991,-0.2,0.115,
135992,-0.205,0.125,
135993,-0.185,0.15,
135994,-0.17,0.145,
135995,-0.175,0.135,
135996,-0.205,0.115,
135997,-0.205,0.13,
135998,-0.21,0.13,
135999,-0.195,0.13,
136000,-0.195,0.13,
136001,-0.19,0.125,
136002,-0.205,0.115,
136003,-0.21,0.12,
136004,-0.2,0.135,
136005,-0.195,0.16,
136006,-0.16,0.145,
136007,-0.185,0.135,
136008,-0.185,0.14,
136009,-0.19,0.16,
136010,-0.185,0.2,
136011,-0.165,0.24,
136012,-0.145,0.275,
136013,-0.14,0.315,
136014,-0.13,0.345,
136015,-0.13,0.395,
136016,-0.105,0.475,
136017,-0.07,0.575,
136018,-0.1,0.69,
136019,-0.185,0.82,
136020,-0.28,0.95,
136021,-0.345,1.095,
136022,-0.41,1.235,
136023,-0.465,1.375,
136024,-0.545,1.525,
136025,-0.61,1.71,
136026,-0.635,1.89,N
136027,-0.595,2.01,
136028,-0.495,2.01,
136029,-0.355,1.86,
136030,-0.22,1.49,
136031,-0.11,0.995,
136032,-0.075,0.55,
136033,-0.17,0.27,
136034,-0.375,0.145,
136035,-0.55,0.11,
136036,-0.615,0.105,
136037,-0.59,0.125,
136038,-0.53,0.13,
136039,-0.435,0.13,
136040,-0.31,0.135,
136041,-0.21,0.145,
136042,-0.15,0.125,
136043,-0.14,0.105,
136044,-0.15,0.075,
136045,-0.15,0.075,
136046,-0.14,0.075,
136047,-0.13,0.08,
136048,-0.115,0.075,
136049,-0.11,0.065,
136050,-0.125,0.05,
136051,-0.115,0.055,
136052,-0.11,0.085,
136053,-0.08,0.085,
136054,-0.07,0.075,
136055,-0.07,0.065,
136056,-0.08,0.06,
136057,-0.08,0.05,
136058,-0.07,0.05,
136059,-0.07,0.07,
136060,-0.04,0.06,
136061,-0.055,0.045,
136062,-0.075,0.035,
136063,-0.065,0.04,
136064,-0.065,0.045,
136065,-0.05,0.06,
136066,-0.04,0.045,
136067,-0.04,0.02,
136068,-0.05,0.015,
136069,-0.06,0.02,
136070,-0.045,0.03,
136071,-0.03,0.045,
136072,-0.025,0.04,
136073,-0.025,0.025,
136074,-0.04,0.0,
136075,-0.055,0.015,
136076,-0.05,0.035,
136077,-0.03,0.05,
136078,-0.015,0.035,
136079,-0.02,0.015,
136080,-0.02,0.0,
136081,-0.04,0.01,
136082,-0.025,0.025,
136083,-0.005,0.035,
136084,-0.01,0.03,
136085,0.005,0.02,
136086,-0.03,0.01,
136087,-0.02,0.01,
136088,-0.015,0.025,
136089,0.0,0.035,
136090,0.025,0.04,
136091,0.01,0.035,
136092,0.01,0.01,
136093,0.005,0.02,
136094,0.015,0.035,
136095,0.03,0.055,
136096,0.04,0.045,
136097,0.055,0.035,
136098,0.035,0.025,
136099,0.035,0.035,
136100,0.035,0.045,
136101,0.06,0.065,
136102,0.07,0.07,
136103,0.065,0.065,
136104,0.07,0.06,
136105,0.06,0.065,
136106,0.07,0.095,
136107,0.08,0.105,
136108,0.085,0.11,
136109,0.095,0.1,
136110,0.095,0.1,
136111,0.08,0.125,
136112,0.085,0.15,
136113,0.135,0.175,
136114,0.15,0.18,
136115,0.15,0.18,
136116,0.15,0.18,
136117,0.13,0.19,
136118,0.14,0.23,
136119,0.16,0.255,
136120,0.175,0.27,
136121,0.18,0.265,
136122,0.165,0.27,
136123,0.17,0.3,
136124,0.175,0.325,
136125,0.19,0.34,
136126,0.205,0.35,
136127,0.205,0.355,
136128,0.185,0.335,
136129,0.17,0.35,
136130,0.16,0.37,
136131,0.175,0.385,
136132,0.185,0.38,
136133,0.16,0.365,
136134,0.135,0.335,
136135,0.11,0.335,
136136,0.105,0.34,
136137,0.105,0.34,
136138,0.1,0.33,
136139,0.1,0.295,
136140,0.065,0.27,
136141,0.05,0.255,
136142,0.06,0.27,
136143,0.04,0.265,
136144,0.045,0.25,
136145,0.025,0.22,
136146,-0.005,0.205,
136147,-0.025,0.2,
136148,-0.025,0.195,
136149,-0.02,0.205,
136150,-0.025,0.195,
136151,-0.035,0.18,
136152,-0.04,0.17,
136153,-0.065,0.175,
136154,-0.055,0.175,
136155,-0.055,0.185,
136156,-0.035,0.185,
136157,-0.06,0.16,
